Date,AAPL,MSFT,TSLA
2020-07-06,90.5763702392578,200.7027282714844,91.43866729736328
2020-07-07,90.29531860351562,198.36898803710935,92.65733337402344
2020-07-08,92.39833068847656,202.731689453125,91.05867004394533
2020-07-09,92.795654296875,204.15098571777344,92.9520034790039
2020-07-10,92.95797729492188,203.53179931640625,102.97666931152344
2020-07-13,92.5291519165039,197.24501037597656,99.8040008544922
2020-07-14,94.06035614013672,198.4642639160156,101.12000274658205
2020-07-15,94.70723724365234,198.1689453125,103.06732940673828
2020-07-16,93.54188537597656,194.24444580078125,100.04266357421876
2020-07-17,93.3529052734375,193.2538146972656,100.05599975585938
2020-07-20,95.32022094726562,201.5600433349609,109.53333282470705
2020-07-21,94.00463104248048,198.8452606201172,104.55733489990234
2020-07-22,94.26872253417967,201.7028961181641,106.15533447265624
2020-07-23,89.97794342041016,192.9298858642578,100.87133026123048
2020-07-24,89.75504302978516,191.74874877929688,94.46666717529295
2020-07-27,91.88226318359376,194.17774963378903,102.63999938964844
2020-07-28,90.37286376953124,192.43458557128903,98.43267059326172
2020-07-29,92.10515594482422,194.37779235839844,99.94066619873048
2020-07-30,93.21965026855467,194.22537231445312,99.16600036621094
2020-07-31,102.97868347167967,195.2826995849609,95.38400268554688
2020-08-03,105.5735092163086,206.26564025878903,99.0
2020-08-04,106.2785415649414,203.1698455810547,99.13333129882812
2020-08-05,106.66375732421876,202.83644104003903,99.00133514404295
2020-08-06,110.38518524169922,206.08465576171875,99.30533599853516
2020-08-07,107.87549591064452,202.39828491210935,96.84733581542967
2020-08-10,109.44342041015624,198.36898803710935,94.5713348388672
2020-08-11,106.18861389160156,193.7300567626953,91.6259994506836
2020-08-12,109.71773529052734,199.264404296875,103.65066528320312
2020-08-13,111.65943908691406,198.7976226806641,108.06666564941406
2020-08-14,111.55994415283205,198.9881591796875,110.04733276367188
2020-08-17,111.26866912841795,200.3026428222656,122.3759994506836
2020-08-18,112.19583892822266,201.45526123046875,125.80599975585938
2020-08-19,112.33661651611328,200.23309326171875,125.23533630371094
2020-08-20,114.82935333251952,204.8927459716797,133.45533752441406
2020-08-21,120.74677276611328,203.4031524658203,136.6653289794922
2020-08-24,122.19094848632812,204.04290771484372,134.27999877929688
2020-08-25,121.18850708007812,206.69741821289065,134.8893280029297
2020-08-26,122.83655548095705,211.1660919189453,143.54466247558594
2020-08-27,121.3681182861328,216.35101318359372,149.25
2020-08-28,121.1715316772461,218.57583618164065,147.55999755859375
2020-08-31,125.2807159423828,215.3484039306641,166.10667419433594
2020-09-01,130.27098083496094,217.00987243652344,158.35000610351562
2020-09-02,127.57192993164062,221.19212341308597,149.1233367919922
2020-09-03,117.35842895507812,207.48992919921875,135.6666717529297
2020-09-04,117.43610382080078,204.57766723632807,139.44000244140625
2020-09-08,109.5332489013672,193.5108642578125,110.06999969482422
2020-09-09,113.90216064453124,201.7512664794922,122.09333038330078
2020-09-10,110.18372344970705,196.0985107421875,123.77999877929688
2020-09-11,108.73714447021484,194.81903076171875,124.23999786376952
2020-09-14,111.99925231933594,196.13673400878903,139.8733367919922
2020-09-15,112.17401123046876,199.35459899902344,149.9199981689453
2020-09-16,108.86336517333984,195.79298400878903,147.25332641601562
2020-09-17,107.12548828125,193.74957275390625,141.14332580566406
2020-09-18,103.72747039794922,191.3433380126953,147.38333129882812
2020-09-21,106.8730926513672,193.39627075195312,149.79666137695312
2020-09-22,108.55266571044922,198.0559539794922,141.41000366210938
2020-09-23,103.9993133544922,191.5343017578125,126.7866668701172
2020-09-24,105.06725311279295,194.01695251464844,129.26333618164062
2020-09-25,109.00895690917967,198.4379119873047,135.77999877929688
2020-09-28,111.61089324951172,199.98480224609372,140.39999389648438
2020-09-29,110.76626586914062,197.9031982421875,139.69000244140625
2020-09-30,112.43611907958984,200.83462524414065,143.00332641601562
2020-10-01,113.3875961303711,202.86849975585935,149.3866729736328
2020-10-02,109.72743225097656,196.88153076171875,138.3633270263672
2020-10-05,113.10604095458984,200.8823699951172,141.89332580566406
2020-10-06,109.86335754394533,196.6141662597656,137.9933319091797
2020-10-07,111.72740936279295,200.357177734375,141.76666259765625
2020-10-08,111.62062072753906,201.07330322265625,141.97332763671875
2020-10-09,113.56234741210938,206.06719970703125,144.6666717529297
2020-10-12,120.77587127685548,211.4048614501953,147.43333435058594
2020-10-13,117.57203674316406,212.79893493652344,148.88333129882812
2020-10-14,117.65939331054688,210.8892364501953,153.76666259765625
2020-10-15,117.19339752197266,209.74339294433597,149.6266632080078
2020-10-16,115.55262756347656,209.74339294433597,146.55667114257812
2020-10-19,112.6011962890625,204.5489654541016,143.61000061035156
2020-10-20,114.08663177490234,204.95957946777344,140.64666748046875
2020-10-21,113.46526336669922,205.1027984619141,140.8800048828125
2020-10-22,112.37789154052734,205.188720703125,141.92999267578125
2020-10-23,111.68858337402344,206.4682464599609,140.2100067138672
2020-10-26,111.69828033447266,200.5959014892578,140.0933380126953
2020-10-27,113.20314025878906,203.622802734375,141.55999755859375
2020-10-28,107.96044158935548,193.5299835205078,135.33999633789062
2020-10-29,111.9604263305664,195.47789001464844,136.94332885742188
2020-10-30,105.6886215209961,193.3294677734375,129.34666442871094
2020-11-02,105.60121154785156,193.1957550048828,133.50332641601562
2020-11-03,107.22258758544922,197.11065673828125,141.3000030517578
2020-11-04,111.60118865966795,206.62103271484372,140.32666015625
2020-11-05,115.56233978271484,213.20953369140625,146.02999877929688
2020-11-06,115.4310531616211,213.62014770507807,143.31666564941406
2020-11-09,113.12611389160156,208.5307464599609,140.4199981689453
2020-11-10,112.78575134277344,201.48385620117188,136.7866668701172
2020-11-11,116.20907592773438,206.77381896972656,139.0433349609375
2020-11-12,115.93675994873048,205.7139129638672,137.25332641601562
2020-11-13,115.98540496826172,206.73556518554688,136.1666717529297
2020-11-16,116.9968490600586,207.423095703125,136.02999877929688
2020-11-17,116.11182403564452,204.77816772460935,147.20333862304688
2020-11-18,114.78916931152344,202.07839965820312,162.2133331298828
2020-11-19,115.38243103027344,203.3612823486328,166.42333984375
2020-11-20,114.11809539794922,201.41783142089844,163.20333862304688
2020-11-23,110.72394561767578,201.14979553222656,173.9499969482422
2020-11-24,112.00769805908205,204.73985290527344,185.1266632080078
2020-11-25,112.84408569335938,204.7493896484375,191.3333282470703
2020-11-27,113.38870239257812,206.0514068603516,195.2533264160156
2020-11-30,115.78115844726562,204.94093322753903,189.1999969482422
2020-12-01,119.35039520263672,206.9896545410156,194.9199981689453
2020-12-02,119.70050048828124,206.1854705810547,189.60667419433597
2020-12-03,119.5643310546875,205.1036529541016,197.7933349609375
2020-12-04,118.89330291748048,205.2185516357422,199.67999267578125
2020-12-07,120.35211944580078,205.1515350341797,213.9199981689453
2020-12-08,120.9648208618164,206.79818725585935,216.6266632080078
2020-12-09,118.43621063232422,202.7677001953125,201.4933319091797
2020-12-10,119.85610961914062,201.5423126220703,209.02333068847656
2020-12-11,119.04889678955078,204.1654510498047,203.3300018310547
2020-12-14,118.43621063232422,205.0653533935547,213.27667236328125
2020-12-15,124.36870574951172,204.99835205078125,211.0833282470703
2020-12-16,124.30062866210938,209.9286651611328,207.58999633789065
2020-12-17,125.16619110107422,210.0627593994141,218.63333129882807
2020-12-18,123.18219757080078,209.26809692382807,231.6666717529297
2020-12-21,124.7090835571289,213.09754943847656,216.6199951171875
2020-12-22,128.25885009765625,214.3900146484375,213.44667053222656
2020-12-23,127.36414337158205,211.5945281982422,215.32666015625
2020-12-24,128.34640502929688,213.2507781982422,220.58999633789065
2020-12-28,132.9368438720703,215.3665313720703,221.22999572753903
2020-12-29,131.166748046875,214.59103393554688,221.9966735839844
2020-12-30,130.04835510253906,212.2263641357422,231.5933380126953
2020-12-31,129.04661560058594,212.9348297119141,235.22332763671875
2021-01-04,125.85672760009766,208.4065093994141,243.2566680908203
2021-01-05,127.4127426147461,208.60757446289065,245.0366668701172
2021-01-06,123.12386322021484,203.198486328125,251.9933319091797
2021-01-07,127.32520294189452,208.9809417724609,272.0133361816406
2021-01-08,128.4242401123047,210.25418090820312,293.3399963378906
2021-01-11,125.43851470947266,208.21505737304688,270.39666748046875
2021-01-12,125.26344299316406,205.7642822265625,283.14666748046875
2021-01-13,127.29603576660156,207.1140899658203,284.8033447265625
2021-01-14,125.37044525146484,203.93572998046875,281.6666564941406
2021-01-15,123.6490249633789,203.5814666748047,275.3866577148437
2021-01-19,124.3200912475586,207.20985412597656,281.51666259765625
2021-01-20,128.40476989746094,214.7729339599609,283.4833374023437
2021-01-21,133.1118621826172,215.3760681152344,281.663330078125
2021-01-22,135.25148010253906,216.31430053710935,282.2133178710937
2021-01-25,138.99574279785156,219.74163818359372,293.6000061035156
2021-01-26,139.22918701171875,222.42221069335935,294.36334228515625
2021-01-27,138.15936279296875,222.96783447265625,288.0533447265625
2021-01-28,133.3258056640625,228.74073791503903,278.4766540527344
2021-01-29,128.336669921875,222.0680084228516,264.510009765625
2021-02-01,130.45680236816406,229.43003845214844,279.9366760253906
2021-02-02,131.28350830078125,229.2960205078125,290.92999267578125
2021-02-03,130.2622833251953,232.6371612548828,284.89666748046875
2021-02-04,133.61756896972656,231.68942260742188,283.3299865722656
2021-02-05,133.20364379882812,231.8712921142578,284.07666015625
2021-02-08,133.3497314453125,232.12977600097656,287.8066711425781
2021-02-09,132.47314453125,233.37435913085935,283.1533203125
2021-02-10,131.8692626953125,232.46487426757807,268.2733459472656
2021-02-11,131.6160125732422,234.0636444091797,270.5533447265625
2021-02-12,131.8497772216797,234.54232788085935,272.0400085449219
2021-02-16,129.72645568847656,233.30731201171875,265.4066772460937
2021-02-17,127.43757629394533,234.3244781494141,266.04998779296875
2021-02-18,126.33698272705078,233.93104553222656,262.4599914550781
2021-02-19,126.49279022216795,231.22506713867188,260.4333190917969
2021-02-22,122.72344970703124,225.02633666992188,238.1666717529297
2021-02-23,122.58707427978516,223.83642578125,232.94667053222656
2021-02-24,122.0903549194336,225.0647125244141,247.33999633789065
2021-02-25,117.84373474121094,219.72955322265625,227.4066619873047
2021-02-26,118.10669708251952,222.98245239257807,225.1666717529297
2021-03-01,124.46687316894533,227.35806274414065,239.47666931152344
2021-03-02,121.86631774902344,224.41221618652344,228.81333923339844
2021-03-03,118.88590240478516,218.3573760986328,217.73333740234372
2021-03-04,117.0060806274414,217.5609436035156,207.14666748046875
2021-03-05,118.26252746582033,222.23399353027344,199.3166656494141
2021-03-08,113.3341293334961,218.1942901611328,187.6666717529297
2021-03-09,117.94110870361328,224.32583618164065,224.52667236328125
2021-03-10,116.85997772216795,223.02085876464844,222.6866607666016
2021-03-11,118.78849792480467,227.5404052734375,233.1999969482422
2021-03-12,117.8826904296875,226.2161865234375,231.2433319091797
2021-03-15,120.76570892333984,225.31414794921875,235.97999572753903
2021-03-16,122.30462646484376,228.096923828125,225.6266632080078
2021-03-17,121.51567840576172,227.45396423339844,233.9366607666016
2021-03-18,117.39568328857422,221.3896026611328,217.72000122070312
2021-03-19,116.8697509765625,221.0345764160156,218.2899932861328
2021-03-22,120.18132781982422,226.4464874267578,223.3333282470703
2021-03-23,119.35342407226562,227.97216796875,220.72000122070312
2021-03-24,116.96712493896484,225.9378967285156,210.08999633789065
2021-03-25,117.45413208007812,222.94407653808597,213.4633331298828
2021-03-26,118.0580062866211,226.91665649414065,206.23666381835935
2021-03-29,118.23332214355467,225.72679138183597,203.76333618164065
2021-03-30,116.78207397460938,222.4739227294922,211.8733367919922
2021-03-31,118.97357177734376,226.2353515625,222.6433258056641
2021-04-01,119.80147552490234,232.54925537109372,220.5833282470703
2021-04-05,122.62603759765624,238.99749755859372,230.3500061035156
2021-04-06,122.92798614501952,237.83644104003903,230.5399932861328
2021-04-07,124.57403564453124,239.79391479492188,223.6566619873047
2021-04-08,126.9700698852539,243.0084381103516,227.93333435058597
2021-04-09,129.54141235351562,245.50335693359372,225.67333984375
2021-04-12,127.82714080810548,245.56088256835935,233.9933319091797
2021-04-13,130.93421936035156,248.03656005859372,254.10667419433597
2021-04-14,128.5966339111328,245.2538299560547,244.07666015625
2021-04-15,131.00241088867188,249.00570678710935,246.2833404541016
2021-04-16,130.67123413085938,250.195556640625,246.5933380126953
2021-04-19,131.3335418701172,248.2764434814453,238.2100067138672
2021-04-20,129.64852905273438,247.81585693359372,239.663330078125
2021-04-21,130.02842712402344,250.0420837402344,248.0399932861328
2021-04-22,128.50900268554688,246.7699432373047,239.89666748046875
2021-04-23,130.8270721435547,250.58897399902344,243.13333129882807
2021-04-26,131.21665954589844,250.97276306152344,246.0666656494141
2021-04-27,130.89524841308594,251.37582397460935,234.913330078125
2021-04-28,130.1063232421875,244.26547241210935,231.46665954589844
2021-04-29,130.00889587402344,242.29840087890625,225.6666717529297
2021-04-30,128.04150390625,241.98175048828125,236.47999572753903
2021-05-03,129.0933837890625,241.67466735839844,228.3000030517578
2021-05-04,124.52533721923828,237.7692413330078,224.5333404541016
2021-05-05,124.76885223388672,236.50265502929688,223.64666748046875
2021-05-06,126.3661880493164,239.630859375,221.17999267578125
2021-05-07,127.03936767578124,242.2504425048828,224.1233367919922
2021-05-10,123.76119995117188,237.18392944335935,209.67999267578125
2021-05-11,122.84408569335938,236.2723693847656,205.73333740234372
2021-05-12,119.78055572509766,229.33474731445312,196.6300048828125
2021-05-13,121.92696380615234,233.2017974853516,190.56333923339844
2021-05-14,124.3465805053711,238.1147003173828,196.5800018310547
2021-05-17,123.19532012939452,235.2648468017578,192.27667236328125
2021-05-18,121.80989837646484,233.24974060058597,192.6233367919922
2021-05-19,121.6537857055664,233.82681274414065,187.82000732421875
2021-05-20,124.21001434326172,237.05838012695312,195.5933380126953
2021-05-21,122.37576293945312,235.7984619140625,193.6266632080078
2021-05-24,124.00508880615234,241.1940155029297,202.14666748046875
2021-05-25,123.80998229980467,242.09808349609372,201.56333923339844
2021-05-26,123.76119995117188,241.8768768310547,206.3766632080078
2021-05-27,122.22943115234376,239.7801818847656,210.2833404541016
2021-05-28,121.57573699951172,240.13607788085935,208.4066619873047
2021-06-01,121.25377655029295,237.94320678710935,207.96665954589844
2021-06-02,122.0147933959961,237.84706115722656,201.7066650390625
2021-06-03,120.5317840576172,236.3178253173828,190.94667053222656
2021-06-04,122.8245849609375,241.20361328125,199.68333435058597
2021-06-07,122.83433532714844,244.10818481445312,201.7100067138672
2021-06-08,123.65387725830078,242.91558837890625,201.19667053222656
2021-06-09,124.0343780517578,243.89663696289065,199.5933380126953
2021-06-10,123.03921508789062,247.40704345703125,203.3733367919922
2021-06-11,124.24903869628906,248.03225708007807,203.29666137695312
2021-06-14,127.30280303955078,249.9558258056641,205.89666748046875
2021-06-15,126.48323822021484,248.4842071533203,199.7866668701172
2021-06-16,126.9808349609375,247.54173278808597,201.6233367919922
2021-06-17,128.58090209960938,250.92718505859372,205.5333404541016
2021-06-18,127.28329467773438,249.513427734375,207.7700042724609
2021-06-21,129.07847595214844,252.59104919433597,206.94332885742188
2021-06-22,130.7175750732422,255.3609619140625,207.90333557128903
2021-06-23,130.4444122314453,255.1301727294922,218.85667419433597
2021-06-24,130.1614532470703,256.4958190917969,226.60667419433597
2021-06-25,129.86875915527344,254.8896942138672,223.9566650390625
2021-06-28,131.4981231689453,258.4482727050781,229.5733337402344
2021-06-29,133.01036071777344,261.0258483886719,226.9199981689453
2021-06-30,133.62503051757812,260.544921875,226.5666656494141
2021-07-01,133.927490234375,261.2181701660156,225.97332763671875
2021-07-02,136.5519561767578,267.03692626953125,226.3000030517578
2021-07-06,138.56182861328125,267.0465087890625,219.8600006103516
2021-07-07,141.04971313476562,269.229736328125,214.88333129882807
2021-07-08,139.75209045410156,266.81573486328125,217.60333251953125
2021-07-09,141.57659912109375,267.3158874511719,218.98333740234372
2021-07-12,140.98143005371094,266.7195129394531,228.5666656494141
2021-07-13,142.0936737060547,270.2396240234375,222.8466644287109
2021-07-14,145.5181884765625,271.711181640625,217.7933349609375
2021-07-15,144.86451721191406,270.2876892089844,216.86666870117188
2021-07-16,142.82542419433594,270.0184631347656,214.7400054931641
2021-07-19,138.9813232421875,266.4213562011719,215.4066619873047
2021-07-20,142.59124755859375,268.6430969238281,220.1666717529297
2021-07-21,141.85948181152344,270.64361572265625,218.42999267578125
2021-07-22,143.22544860839844,275.202392578125,216.4199981689453
2021-07-23,144.94261169433594,278.5975036621094,214.4600067138672
2021-07-26,145.36207580566406,278.00115966796875,219.2066650390625
2021-07-27,143.1961669921875,275.5871276855469,214.9266662597656
2021-07-28,141.44973754882812,275.2792663574219,215.66000366210935
2021-07-29,142.0936737060547,275.5486755371094,225.7833404541016
2021-07-30,142.3082733154297,274.0194396972656,229.0666656494141
2021-08-02,141.9766082763672,273.9328308105469,236.55667114257807
2021-08-03,143.7717742919922,276.1449890136719,236.5800018310547
2021-08-04,143.37176513671875,275.5582275390625,236.97332763671875
2021-08-05,143.47906494140625,278.453125,238.2100067138672
2021-08-06,142.79513549804688,278.3954772949219,233.0333404541016
2021-08-09,142.7462615966797,277.3086853027344,237.9199981689453
2021-08-10,142.2674560546875,275.490966796875,236.663330078125
2021-08-11,142.52151489257812,275.9814453125,235.94000244140625
2021-08-12,145.482177734375,278.7320861816406,240.75
2021-08-13,145.6873779296875,281.65594482421875,239.05667114257807
2021-08-16,147.6611328125,283.3389892578125,228.72332763671875
2021-08-17,146.75241088867188,281.8770751953125,221.90333557128903
2021-08-18,143.01007080078125,280.15234375,229.663330078125
2021-08-19,143.34228515625,285.972412109375,224.4900054931641
2021-08-20,144.79818725585938,293.28631591796875,226.7533264160156
2021-08-23,146.28341674804688,293.5657653808594,235.43333435058597
2021-08-24,146.19544982910156,291.6096496582031,236.163330078125
2021-08-25,144.9642791748047,291.0218811035156,237.0666656494141
2021-08-26,144.16307067871094,288.20806884765625,233.72000122070312
2021-08-27,145.19882202148438,288.815185546875,237.30667114257807
2021-08-30,149.61532592773438,292.5443420410156,243.6366729736328
2021-08-31,148.35488891601562,290.8965148925781,245.2400054931641
2021-09-01,149.01931762695312,290.8484191894531,244.69667053222656
2021-09-02,150.13323974609375,290.19317626953125,244.1300048828125
2021-09-03,150.76837158203125,290.1834411621094,244.52333068847656
2021-09-07,153.10366821289062,289.25836181640625,250.97332763671875
2021-09-08,151.559814453125,289.28729248046875,251.2899932861328
2021-09-09,150.5435791015625,286.4349670410156,251.6199951171875
2021-09-10,145.5603485107422,284.9510498046875,245.42333984375
2021-09-13,146.1270751953125,286.1844787597656,247.6666717529297
2021-09-14,144.72976684570312,288.88262939453125,248.163330078125
2021-09-15,145.6189727783203,293.7295837402344,251.94332885742188
2021-09-16,145.3844451904297,294.11505126953125,252.3300018310547
2021-09-17,142.71697998046875,288.95965576171875,253.163330078125
2021-09-20,139.66835021972656,283.5923767089844,243.38999938964844
2021-09-21,140.14710998535156,284.0741577148437,246.4600067138672
2021-09-22,142.5117950439453,287.71661376953125,250.64666748046875
2021-09-23,143.4693145751953,288.66094970703125,251.2133331298828
2021-09-24,143.55726623535156,288.4585876464844,258.1300048828125
2021-09-27,142.04270935058594,283.4670104980469,263.78668212890625
2021-09-28,138.66192626953125,273.20458984375,259.1866760253906
2021-09-29,139.56088256835938,273.6670837402344,260.4366760253906
2021-09-30,138.26133728027344,271.6628112792969,258.49334716796875
2021-10-01,139.38499450683594,278.5815124511719,258.4066772460937
2021-10-04,135.95533752441406,272.8095092773437,260.510009765625
2021-10-05,137.88023376464844,278.2539367675781,260.1966552734375
2021-10-06,138.74986267089844,282.44561767578125,260.9166564941406
2021-10-07,140.01031494140625,284.1222839355469,264.53668212890625
2021-10-08,139.62925720214844,284.1222839355469,261.8299865722656
2021-10-11,139.54132080078125,283.5248718261719,263.9800109863281
2021-10-12,138.2710723876953,282.2239990234375,268.5733337402344
2021-10-13,137.684814453125,285.5292053222656,270.3599853515625
2021-10-14,140.46954345703125,291.73492431640625,272.7733459472656
2021-10-15,141.5248565673828,293.141845703125,281.010009765625
2021-10-18,143.1957550048828,296.1097412109375,290.03668212890625
